transactionamount,transactionduration,loginattempts,accountbalance,hour,day_of_week,is_weekend,is_night,amount_zscore,amount_to_mean_ratio,rolling_tx_count_7d,rolling_spend_7d,is_debit,location_freq
98.87,179,1,533.2,17,1,0,0,-0.5066864151452507,0.2772185616150287,1.0,98.87,1,0.025079617834394906
28.38,260,1,8892.62,16,1,0,0,-0.645239931335757,0.0795738118603673,1.0,28.38,1,0.026671974522292995
942.7,29,1,5141.32,16,0,0,0,1.1519263464810074,2.6432076265246036,1.0,942.7,1,0.02428343949044586
280.57,24,1,293.24,17,4,0,0,-0.4551994843782858,0.6961171070586776,1.0,280.57,0,0.021894904458598725
457.3,15,1,8318.29,18,0,0,0,0.20162126083868387,1.1345986850266716,1.0,457.3,1,0.021894904458598725
750.95,27,1,5134.37,18,4,0,0,1.29297763402356,1.8631683413968492,1.0,750.95,1,0.02388535031847134
123.38,40,1,13542.41,17,0,0,0,-1.039399410483958,0.30611586651780176,1.0,123.38,1,0.02109872611464968
304.2,102,1,423.64,16,3,0,0,-0.345482712711804,0.5695669269224287,1.0,304.2,1,0.02308917197452229
1283.97,121,1,11041.9,17,2,0,0,1.126932779191472,2.4040330281413245,1.0,1283.97,1,0.02388535031847134
14.1,73,1,6949.21,17,0,0,0,-0.7814500664796682,0.0264000449362467,1.0,14.1,1,0.020302547770700636
504.63,168,1,3806.16,17,0,0,0,-0.7071067811865475,0.9061655458487838,1.0,504.63,1,0.016719745222929936
609.14,177,1,9033.87,16,3,0,0,0.7071067811865475,1.0938344541512162,1.0,609.14,1,0.026671974522292995
24.19,28,1,2756.2,17,2,0,0,-1.1367884284103524,0.11862960492761586,1.0,24.19,1,0.023487261146496817
38.81,145,1,1619.6,18,4,0,0,-1.0443131230868008,0.19032719996861394,1.0,38.81,0,0.021894904458598725
326.03,137,1,290.24,16,1,0,0,0.7724281351232204,1.59887598571933,1.0,326.03,0,0.02308917197452229
334.07,200,1,7306.79,17,4,0,0,0.8232832277908919,1.6383047589156108,1.0,334.07,1,0.02308917197452229
296.46,136,1,558.99,16,3,0,0,0.585390188583041,1.4538624504688298,1.0,296.46,1,0.01950636942675159
256.8,80,1,1128.38,16,4,0,0,0.329057371667971,1.0821744627054362,1.0,256.8,1,0.027070063694267517
312.47,148,4,9419.27,17,1,0,0,1.268473980937507,1.31677201854193,1.0,312.47,1,0.021894904458598725
186.55,288,1,224.65,16,2,0,0,-0.8563929031871552,0.7861356932153393,1.0,186.55,1,0.026671974522292995
193.38,285,1,1081.79,16,3,0,0,-0.7411384494183226,0.8149178255372945,1.0,193.38,1,0.025079617834394906
409.59,50,1,14563.02,16,0,0,0,1.154527501387021,2.8948335571418475,1.0,409.59,1,0.016321656050955414
3.42,158,1,14180.21,16,0,0,0,-0.594575203716919,0.024171319527881832,1.0,3.42,0,0.023487261146496817
11.46,73,1,6628.75,16,0,0,0,-0.5599522976701019,0.0809951233302707,1.0,11.46,1,0.02388535031847134
137.59,95,1,10679.67,16,1,0,0,0.5180557342005556,1.3694245780665708,1.0,137.59,1,0.021894904458598725
143.21,135,1,6374.82,17,4,0,0,0.5964958565292827,1.42536008303593,1.0,143.21,1,0.01950636942675159
29.19,41,1,12059.85,17,2,0,0,-0.9949174438126138,0.2905262259885399,1.0,29.19,0,0.021894904458598725
117.66,126,1,6794.17,18,3,0,0,0.23988640359352173,1.1710625470987188,1.0,117.66,0,0.025079617834394906
38.15,108,1,303.68,16,3,0,0,-0.8698598822351415,0.3797045399610413,1.0,38.15,1,0.02428343949044586
24.77,17,1,478.23,16,2,0,0,-1.0566087855729294,0.24653424521192643,1.0,24.77,0,0.021894904458598725
212.74,128,1,7645.47,18,3,0,0,1.5669481172973239,2.117387780637272,1.0,212.74,1,0.02428343949044586
101.76,26,1,6043.25,17,0,0,0,-0.41656095608971505,0.5228083595449174,1.0,101.76,1,0.026671974522292995
137.23,63,1,13847.99,16,4,0,0,-0.2574821408629381,0.7050411869138071,1.0,137.23,1,0.02388535031847134
67.33,36,1,5925.98,18,3,0,0,-0.5709754925503279,0.34591869937263453,2.0,204.56,1,0.025079617834394906
22.46,78,1,6631.5,16,2,0,0,-0.7722122120097438,0.11539186080364432,1.0,22.46,1,0.02308917197452229
52.44,87,1,3157.75,18,2,0,0,-0.6377554068081995,0.269418930567369,1.0,52.44,1,0.023487261146496817
738.94,173,1,13856.18,18,0,0,0,2.4411170672031473,3.796423046404494,1.0,738.94,1,0.026671974522292995
329.14,14,1,12033.92,16,1,0,0,0.6032118379972475,1.691009664510752,1.0,329.14,1,0.02109872611464968
179.62,119,1,409.26,16,2,0,0,-0.06736793230745228,0.9228266267831964,2.0,508.76,1,0.026671974522292995
122.85,127,3,13185.39,17,2,0,0,-0.3219747645720177,0.6311616250991854,1.0,122.85,0,0.02428343949044586
299.03,52,1,1381.28,17,3,0,0,0.721349921655096,1.588709077578604,1.0,299.03,1,0.021496815286624203
169.5,142,1,918.88,16,3,0,0,-0.12187850365701659,0.9005323500972258,1.0,169.5,1,0.023487261146496817
386.68,128,1,6863.06,16,1,0,0,1.2919433863243366,2.0543825907704734,1.0,386.68,1,0.02308917197452229
52.01,85,1,1120.88,16,1,0,0,-0.886727632738466,0.27632264028647024,2.0,438.69,1,0.02428343949044586
33.89,177,1,1444.75,16,4,0,0,-1.0046871715839496,0.18005334126722702,2.0,85.9,1,0.021894904458598725
56.89,56,1,3034.67,18,4,0,0,-0.43958030722224395,0.6845144988569366,1.0,56.89,0,0.025079617834394906
18.56,161,1,4230.37,17,0,0,0,-1.0821856915025114,0.22331849356274816,1.0,18.56,0,0.025079617834394906
74.67,283,1,3449.35,17,0,0,0,-0.14149724610815173,0.8984478402117676,1.0,74.67,1,0.02308917197452229
142.55,97,1,1262.68,16,1,0,0,0.996516150316178,1.7151967272289739,2.0,217.22000000000003,1,0.02428343949044586
168.34,240,1,7483.01,18,1,0,0,1.4288874746205895,2.025508362411262,1.0,168.34,1,0.021894904458598725
37.65,109,1,411.78,17,0,0,0,-0.7621403801038601,0.45301407772831187,1.0,37.65,0,0.023487261146496817
598.66,222,1,2587.11,16,1,0,0,1.6012148540582056,2.654529007999149,1.0,598.66,0,0.027070063694267517
267.48,159,2,811.86,17,0,0,0,0.18004312212401416,1.1860378496301949,1.0,267.48,1,0.016321656050955414
40.32,95,1,2686.52,16,2,0,0,-0.7947541803283411,0.17878363278409395,1.0,40.32,1,0.021894904458598725
198.62,84,1,1196.07,16,0,0,0,-0.11545142905959735,0.8807044926482327,1.0,198.62,0,0.026671974522292995
22.54,42,1,7139.11,16,1,0,0,-0.8710523667942809,0.0999450169383303,1.0,22.54,1,0.018312101910828025
320.55,118,1,438.75,17,0,0,0,0.4243500735723499,1.3048825876086023,1.0,320.55,1,0.021894904458598725
22.62,102,1,7682.0,16,2,0,0,-1.2636853317262005,0.09208062433850127,1.0,22.62,1,0.021894904458598725
270.39,104,1,899.15,17,0,0,0,0.1401495703340881,1.1006931925237557,1.0,270.39,1,0.02388535031847134
583.92,139,1,6364.14,16,1,0,0,1.9165726919507577,2.3769990346479957,1.0,583.92,1,0.02428343949044586
199.14,36,1,7001.25,17,2,0,0,-0.26354432631116986,0.8106514381418719,2.0,783.06,1,0.02428343949044586
152.0,63,1,7531.43,18,0,0,0,-0.5306338742109237,0.6187557426813525,1.0,152.0,1,0.016321656050955414
170.96,69,1,13374.89,16,3,0,0,-0.42320880360890123,0.6959373800579212,1.0,170.96,1,0.01910828025477707
344.97,106,1,5577.94,17,0,0,0,1.4585061783534656,2.327065450191409,1.0,344.97,1,0.023487261146496817
126.91,42,1,692.69,16,2,0,0,-0.15815573852016276,0.8560972730492267,1.0,126.91,1,0.02428343949044586
65.11,150,1,8485.14,16,3,0,0,-0.6163310410185129,0.4392127763630538,1.0,65.11,1,0.021894904458598725
55.98,87,1,7047.04,16,0,0,0,-0.6840193988147902,0.37762450039631007,1.0,55.98,0,0.02428343949044586
74.27,148,1,13696.61,17,3,0,0,-1.3371406242493473,0.19132876500592508,1.0,74.27,0,0.025079617834394906
440.94,148,1,7303.23,18,2,0,0,0.22473810753208098,1.1359163274769437,1.0,440.94,1,0.023487261146496817
396.45,168,3,9690.15,16,0,0,0,0.03522714460368283,1.0213045494358286,1.0,396.45,1,0.02308917197452229
641.06,25,1,1602.13,16,0,0,0,1.077175372113583,1.6514503580813022,1.0,641.06,1,0.02388535031847134
362.09,31,1,6590.28,16,0,0,0,0.9607574761560774,1.891678682632228,1.0,362.09,1,0.02308917197452229
155.53,66,1,4008.05,17,4,0,0,-0.20198209352952548,0.8125404885796085,1.0,155.53,1,0.020302547770700636
391.08,105,1,6885.16,17,4,0,0,1.1239440569325378,2.043132092031848,1.0,391.08,1,0.02388535031847134
27.21,102,1,3520.61,16,2,0,0,-0.9243036542482347,0.1421540969218231,1.0,27.21,1,0.023487261146496817
21.15,180,1,3466.74,16,0,0,0,-0.9584157853108546,0.11049463983449315,1.0,21.15,1,0.021496815286624203
138.33,69,1,232.56,17,4,0,0,-0.4241518388295403,0.6015917195790206,1.0,138.33,1,0.01950636942675159
476.63,115,1,4894.25,17,1,0,0,1.1421680724905499,2.0728450900234843,1.0,476.63,1,0.027070063694267517
74.86,125,1,6921.48,17,0,0,0,-0.7180162336610099,0.325563190397495,1.0,74.86,1,0.021894904458598725
12.35,22,1,1846.85,18,0,0,0,-0.9729373194595392,0.03868175098348743,1.0,12.35,1,0.02388535031847134
558.86,95,1,9844.32,17,2,0,0,0.759489728643343,1.7504197048284849,1.0,558.86,1,0.023487261146496817
873.65,59,1,12139.83,16,3,0,0,1.7573684691463642,2.736381517953344,1.0,873.65,0,0.027070063694267517
523.02,83,1,4586.11,18,4,0,0,0.6458775616125342,1.6381643238367285,1.0,523.02,1,0.02388535031847134
4.39,63,1,1429.61,16,0,0,0,-0.9981703788782122,0.013750031321255856,1.0,4.39,1,0.026671974522292995
37.4,84,1,1519.51,17,1,0,0,-0.8935292618668563,0.11714149690545991,1.0,37.4,1,0.023487261146496817
592.82,248,1,7508.98,17,3,0,0,0.8671423288767769,1.8567866897191112,1.0,592.82,1,0.025079617834394906
116.88,263,1,7717.34,17,2,0,0,-0.6415790655608105,0.3660828384574908,1.0,116.88,1,0.025079617834394906
27.94,120,1,1893.44,18,4,0,0,-0.9235172947940731,0.08751158886466713,1.0,27.94,1,0.02428343949044586
445.41,235,3,12154.66,16,0,0,0,0.3998552322804732,1.3950800571299709,1.0,445.41,1,0.02388535031847134
182.42,137,1,3051.29,16,2,0,0,-0.611596466050115,0.5171184578859714,1.0,182.42,1,0.02428343949044586
606.27,42,1,9668.78,17,3,0,0,0.9101914737496487,1.7186350589986181,1.0,606.27,1,0.020302547770700636
50.43,51,1,9794.26,16,0,0,0,-1.0854923966250136,0.1429573721696609,1.0,50.43,1,0.023487261146496817
571.93,119,1,4026.03,17,2,0,0,0.7868973889254799,1.6212891109457495,1.0,571.93,1,0.01910828025477707
198.01,40,1,250.93,17,0,0,0,-0.21955713344122255,0.8999063781052018,1.0,198.01,0,0.023487261146496817
122.98,228,1,5055.99,16,0,0,0,-0.9675307859155643,0.5589136224401683,1.0,122.98,1,0.02388535031847134
390.09,49,1,2617.23,16,0,0,0,1.6952873176752852,1.7728623758146465,1.0,390.09,1,0.018312101910828025
186.6,139,1,9716.68,16,2,0,0,-0.33330335994705007,0.8480507557922865,1.0,186.6,1,0.026671974522292995
202.49,69,1,7447.1,16,3,0,0,-0.1748960383714496,0.9202668678476962,1.0,202.49,0,0.021894904458598725
347.25,250,1,7273.55,18,0,0,0,0.9021355000024889,1.6093711981646912,1.0,347.25,1,0.02308917197452229
126.83,39,1,6100.98,16,0,0,0,-0.6102232314678481,0.5878086366111671,1.0,126.83,1,0.023487261146496817
331.65,61,1,4172.57,17,4,0,0,0.7950998579966033,1.537071152977163,1.0,331.65,1,0.016719745222929936
57.34,81,1,1100.64,16,0,0,0,-1.0870121265312438,0.26574901224697883,1.0,57.34,1,0.02428343949044586
167.2,84,1,11320.83,17,2,0,0,-0.623211908745434,0.3629845117510963,1.0,167.2,1,0.023487261146496817
1309.79,139,1,1258.93,16,0,0,0,1.8035545951611849,2.8435016964501703,1.0,1309.79,1,0.02269108280254777
456.05,20,1,11729.51,17,4,0,0,-0.009718438074916163,0.9900663073210973,1.0,456.05,1,0.025079617834394906
888.57,102,1,7896.14,16,1,0,0,0.9089182104776626,1.929049925877223,1.0,888.57,1,0.023487261146496817
20.28,213,1,2047.83,17,2,0,0,-0.9352578173862941,0.04402706876981001,1.0,20.28,1,0.027070063694267517
209.99,40,1,1938.01,17,3,0,0,-0.5323294936165038,0.45587989008739666,1.0,209.99,1,0.024681528662420384
172.5,31,1,6851.16,16,1,0,0,-0.6119551478156997,0.3744905997432064,1.0,172.5,1,0.021496815286624203
259.9,100,1,914.28,16,3,0,0,-1.0042638999342361,0.3934912698382659,1.0,259.9,1,0.027070063694267517
958.9,135,1,9977.49,16,1,0,0,0.7480697168607541,1.4517844503574957,1.0,958.9,1,0.025079617834394906
377.97,160,1,2457.1,16,4,0,0,-0.7082724405136573,0.5722504627193896,1.0,377.97,1,0.025477707006369428
1045.22,73,1,1829.9,16,2,0,0,0.9644666235871399,1.5824738170848491,2.0,1423.19,1,0.021496815286624203
603.54,26,1,10517.47,16,4,0,0,1.9075954000092004,2.611790452404209,1.0,603.54,1,0.016321656050955414
171.42,291,1,2796.24,17,0,0,0,-0.3055723162242416,0.7418118423818296,1.0,171.42,0,0.02308917197452229
8.81,165,1,13523.65,16,0,0,0,-1.138403942477875,0.03812485317573165,1.0,8.81,1,0.01950636942675159
279.3,48,1,1193.61,17,3,0,0,0.24695136522365208,1.2086573770694495,1.0,279.3,1,0.027070063694267517
157.37,289,1,13964.31,16,2,0,0,-0.3775315090713207,0.6810111400981714,1.0,157.37,0,0.01950636942675159
315.13,143,1,6570.94,16,1,0,0,0.43046011111054505,1.3637099865230777,1.0,315.13,1,0.02587579617834395
82.01,156,1,287.46,17,0,0,0,-0.7634991085699604,0.35489434834753153,1.0,82.01,0,0.02109872611464968
99.98,152,1,3037.97,16,3,0,0,-0.4960922643533539,0.4227774635677927,1.0,99.98,0,0.01910828025477707
93.22,52,1,1014.63,17,4,0,0,-0.5206599682225053,0.3941919899358835,1.0,93.22,1,0.027070063694267517
31.19,74,1,5545.96,16,1,0,0,-0.7460940911520111,0.13189066902059868,1.0,31.19,1,0.027070063694267517
184.5,25,1,8569.06,16,4,0,0,-0.18892328047455592,0.7801804563738522,1.0,184.5,1,0.023487261146496817
142.19,27,4,524.46,18,3,0,0,-0.3426894861999693,0.601267528952835,1.0,142.19,1,0.025079617834394906
890.24,161,1,5140.93,18,4,0,0,2.3759304663619663,3.7644869890637302,1.0,890.24,0,0.021894904458598725
156.58,160,1,8981.61,16,0,0,0,-0.2903922585850154,0.6621173759296358,1.0,156.58,1,0.016719745222929936
293.97,153,1,7371.85,17,0,0,0,0.20892088262544428,1.2430875271556714,1.0,293.97,1,0.021894904458598725
717.36,138,1,514.88,17,0,0,0,0.4146671704819199,1.4169654232467186,1.0,717.36,0,0.023487261146496817
156.74,136,1,4004.35,18,4,0,0,-0.6865939163063693,0.3096007031890413,1.0,156.74,1,0.027070063694267517
78.91,157,1,1817.43,17,2,0,0,-0.8394802749534611,0.15586698665718546,2.0,235.65,1,0.02109872611464968
443.68,137,1,874.15,18,1,0,0,-0.12293964738440487,0.8763789714872646,1.0,443.68,1,0.026671974522292995
435.08,78,1,2103.41,16,0,0,0,-0.13983316767690124,0.8593918204892694,1.0,435.08,1,0.02269108280254777
119.3,22,5,319.04,16,0,0,0,-0.7601396604634696,0.23564733884428116,1.0,119.3,1,0.02428343949044586
451.31,166,5,2963.29,16,0,0,0,-0.10795155903187617,0.8914501298726951,1.0,451.31,1,0.02786624203821656
1647.74,52,1,1483.84,17,0,0,0,2.2422710553345624,3.2546986262135444,1.0,1647.74,1,0.020302547770700636
73.28,21,1,1329.41,17,4,0,0,-0.8422163223608284,0.22739755783463406,1.0,73.28,1,0.02428343949044586
501.3,146,1,8520.08,18,0,0,0,0.6056616987131019,1.5556003785821788,1.0,501.3,0,0.023487261146496817
69.4,113,1,6452.77,18,0,0,0,-0.8553413322243087,0.21535740329862998,1.0,69.4,1,0.021894904458598725
645.04,78,1,7361.47,17,4,0,0,1.0918959558720354,2.001644660284557,1.0,645.04,1,0.025079617834394906
186.6,13,1,1508.72,16,1,0,0,-0.508804763712377,0.508496746274839,1.0,186.6,1,0.01910828025477707
257.18,28,1,13336.15,17,0,0,0,-0.3096993977700628,0.7008316892120208,2.0,443.78,1,0.02746815286624204
953.17,84,1,3506.11,17,3,0,0,1.6536803647999472,2.5974482510545993,1.0,953.17,1,0.023487261146496817
31.06,61,1,11014.25,16,0,0,0,-0.9475813097405376,0.08464045519451499,1.0,31.06,1,0.02428343949044586
406.81,84,1,1968.36,16,1,0,0,0.11240510642302998,1.1085828582640258,1.0,406.81,1,0.02308917197452229
101.42,146,1,6530.59,17,1,0,0,-0.23247923732722575,0.7662049861495844,1.0,101.42,1,0.02428343949044586
278.23,83,1,8300.54,17,3,0,0,1.0957624888196973,2.1019642407454042,1.0,278.23,1,0.02388535031847134
17.45,88,1,1959.52,16,2,0,0,-0.8632832514924716,0.13183077310501132,1.0,17.45,1,0.02587579617834395
223.43,178,1,7932.41,17,2,0,0,0.020321883486238982,1.0231529394524987,1.0,223.43,1,0.01950636942675159
73.23,172,1,1309.85,16,4,0,0,-0.5833859684981568,0.3353421194830886,1.0,73.23,1,0.02269108280254777
64.12,222,1,1029.09,17,3,0,0,-0.6200023368841612,0.29362469891104254,1.0,64.12,0,0.02308917197452229
83.24,164,1,1181.31,18,0,0,0,-0.5431521762320862,0.381180909815271,1.0,83.24,0,0.02786624203821656
647.85,121,1,13779.97,16,0,0,0,1.726218598128165,2.9666993323380986,1.0,647.85,1,0.02587579617834395
177.08,85,1,13475.14,17,4,0,0,-0.3491271808917213,0.7467048986771403,1.0,177.08,1,0.021894904458598725
366.43,92,1,1560.45,16,0,0,0,0.7514022661995362,1.5451495144695309,1.0,366.43,0,0.016719745222929936
61.66,86,1,5705.4,16,4,0,0,-1.0199648296019033,0.26000578299318083,1.0,61.66,1,0.02109872611464968
168.99,203,1,1523.57,18,0,0,0,-0.3961474250267531,0.7125912628611358,1.0,168.99,1,0.020302547770700636
45.9,264,1,5698.25,18,1,0,0,-1.1115642174347957,0.1935495530228187,1.0,45.9,1,0.021496815286624203
324.04,30,1,2248.06,16,2,0,0,0.5050254863622065,1.3664008096190454,2.0,369.94,1,0.021894904458598725
515.94,37,1,1389.89,16,4,0,0,1.6203759003934306,2.175598178357148,1.0,515.94,1,0.02269108280254777
444.52,17,1,5424.6,16,1,0,0,0.6174970465737655,1.5185843126537304,1.0,444.52,1,0.020302547770700636
110.93,201,1,1952.35,16,4,0,0,-0.7394913576854075,0.3789628313746925,2.0,555.45,0,0.021894904458598725
651.82,166,1,1802.77,17,4,0,0,1.4607588236142242,2.2267696091828366,1.0,651.82,1,0.02308917197452229
20.62,225,1,12500.8,17,2,0,0,-1.1068573542340028,0.07044274391910357,1.0,20.62,0,0.026671974522292995
120.24,131,2,1943.13,16,0,0,0,-0.7016198326287424,0.41076796939054383,1.0,120.24,1,0.021894904458598725
408.19,241,1,6847.47,16,4,0,0,0.4697126743601627,1.3944725334790926,1.0,408.19,1,0.02428343949044586
424.7,178,1,6239.89,17,0,0,0,-0.1616449490212336,0.8675845726425887,1.0,424.7,0,0.025477707006369428
157.56,159,1,7541.16,17,1,0,0,-0.8278256290818993,0.3218663180258212,1.0,157.56,1,0.02308917197452229
614.03,51,1,2815.86,16,0,0,0,0.310496954684261,1.2543512011766629,1.0,614.03,1,0.01950636942675159
567.92,14,1,3779.47,16,1,0,0,0.19551008952892182,1.1601568883804543,1.0,567.92,1,0.021496815286624203
1156.18,40,1,836.69,16,3,0,0,1.6624841362927434,2.3618646837718584,1.0,1156.18,0,0.021894904458598725
16.73,165,1,7591.13,17,3,0,0,-1.179020602402793,0.034176336002614806,1.0,16.73,1,0.02587579617834395
76.39,219,1,5976.0,17,4,0,0,-0.2361817470076823,0.7416216845947731,1.0,76.39,1,0.024681528662420384
21.4,129,1,8551.6,16,0,0,0,-0.7241818322242018,0.2077589219836123,1.0,21.4,0,0.02428343949044586
301.39,104,1,10548.58,16,1,0,0,1.7605452792464897,2.926002873674809,1.0,301.39,0,0.024681528662420384
58.77,191,1,7261.7,16,3,0,0,-0.3925476590192312,0.5705603665877054,1.0,58.77,1,0.025079617834394906
57.07,99,1,9323.71,16,4,0,0,-0.40763404099537387,0.5540561531591006,1.0,57.07,0,0.02428343949044586
176.37,126,1,2420.86,16,0,0,0,-0.521171490804509,0.4727636628439445,1.0,176.37,1,0.02428343949044586
149.25,142,1,5677.52,16,0,0,0,-0.5930310213588534,0.4000679065570035,1.0,149.25,1,0.02587579617834395
63.76,100,1,4980.26,17,1,0,0,-0.8195528232427367,0.1709100818899467,1.0,63.76,1,0.023487261146496817
691.92,61,1,1084.65,16,0,0,0,0.8448750054083347,1.8547067732323073,1.0,691.92,1,0.02428343949044586
165.25,106,1,9939.94,17,4,0,0,-0.5506360180819541,0.4429562583487091,1.0,165.25,1,0.02109872611464968
991.82,300,1,3493.13,16,0,0,0,1.6395163480797188,2.6585953171280887,1.0,991.82,1,0.021894904458598725
287.51,255,1,187.65,16,0,0,0,0.49441788527089336,1.420106360208769,1.0,287.51,1,0.018312101910828025
315.39,93,1,929.6,16,4,0,0,0.6564852623051367,1.5578148410359416,2.0,602.9,0,0.02308917197452229
4.47,132,1,1381.75,16,0,0,0,-1.1509031475760305,0.022078798755289196,1.0,4.47,1,0.020302547770700636
18.14,48,1,6020.85,18,4,0,0,-1.0569232705553884,0.07536561045867493,1.0,18.14,0,0.021894904458598725
267.17,170,1,1382.62,16,3,0,0,0.1257397708118121,1.1100016618657211,1.0,267.17,1,0.02428343949044586
436.77,176,1,825.69,16,3,0,0,0.931183499743576,1.8146327276756036,1.0,436.77,1,0.02388535031847134
377.08,71,1,6430.86,17,2,0,0,-0.14261018544925183,0.8217100436554343,1.0,377.08,0,0.02428343949044586
609.52,169,1,3485.03,16,4,0,0,0.26254334690956754,1.3282293036195512,1.0,609.52,1,0.01910828025477707
224.79,129,1,528.38,16,1,0,0,-0.40805860845271336,0.4898488403344253,1.0,224.79,1,0.02428343949044586
1531.31,62,4,859.86,18,0,0,0,1.8692654024638444,3.3369385991036467,1.0,1531.31,1,0.023487261146496817
8.65,198,1,4201.22,16,0,0,0,-0.7848004966132505,0.01884955945056621,1.0,8.65,1,0.02428343949044586
2.03,28,1,3012.31,16,0,0,0,-0.796339458858197,0.004423653836375654,1.0,2.03,0,0.025079617834394906
3.44,108,1,7561.33,17,3,0,0,-0.7071067811865476,0.013704360297193395,1.0,3.44,1,0.02786624203821656
498.59,138,1,2619.46,18,0,0,0,0.7071067811865476,1.9862956397028066,1.0,498.59,1,0.026671974522292995
166.99,134,1,299.93,16,0,0,0,-0.4550795520996412,0.590867542209458,1.0,166.99,1,0.020302547770700636
328.77,247,1,6967.03,17,0,0,0,0.18163956177394752,1.1633003284759775,1.0,328.77,0,0.023487261146496817
702.87,184,1,1237.5,17,2,0,0,1.6539885573241366,2.4869936486781348,1.0,702.87,1,0.01910828025477707
407.65,62,1,8346.64,16,4,0,0,0.49208834223104164,1.4424046564565873,1.0,407.65,1,0.02428343949044586
14.28,81,1,1597.51,17,4,0,0,-1.056101779072294,0.05052750765166213,1.0,14.28,1,0.021894904458598725
75.15,154,1,1092.92,17,0,0,0,-0.8165351301571909,0.26590631652818,2.0,89.43,1,0.02428343949044586
340.13,32,3,1149.74,17,0,0,0,-0.26957055330434593,0.7463503935650315,1.0,340.13,1,0.02428343949044586
1137.63,144,1,1629.12,16,1,0,0,1.590231727853288,2.4963119931537556,1.0,1137.63,1,0.020302547770700636
29.38,63,1,1663.31,16,2,0,0,-0.9942521318243894,0.06446880475977015,2.0,1167.0100000000002,0,0.020302547770700636
847.45,175,1,422.32,16,0,0,0,0.9135202219644828,1.8595673449171963,1.0,847.45,1,0.02388535031847134
201.5,196,1,12148.32,18,4,0,0,-0.5928613247612522,0.4421533069807246,1.0,201.5,0,0.01950636942675159
